# 口语词频表 v3（SUBTLEX-CH 词级 + 字幕 2-gram 组合词，词\t频次）
化中	141
制出	141
们法	141
庭聚	141
为奥	141
生舱	141
来正	141
测不	141
去总	141
等离	141
伊人	141
候會	141
盡頭	141
家驹	141
關照	141
修不	141
又该	141
号已	141
习过	141
年很	141
将上	141
場戰	141
响尾	141
選舉	141
裡啊	141
使先	141
塔先	141
數量	141
天翁	141
哈依	141
种源	141
橡子	141
蠀渭	141
柴恩	141
空姐	140
侯	140
近乎	140
离奇	140
波比	140
内阁	140
本杰明	140
拾一	140
枪械	140
死活	140
兴奋剂	140
闻名	140
短期	140
较量	140
做主	140
起誓	140
夺取	140
向导	140
详情	140
熄灭	140
这天	140
海莉	140
皮包	140
善意	140
敌意	140
敌军	140
冻结	140
克雷塞	140
填补	140
杂耍	140
情不自禁	140
少爷	140
揉	140
看重	140
探访	140
三角	140
挪威	140
业界	140
血不	140
们光	140
日利	140
地宣	140
先警	140
出五	140
千尺	140
接开	140
誰呢	140
們關	140
推進	140
們多	140
關起	140
亚来	140
经抓	140
最短	140
妈刚	140
多忙	140
赌桌	140
打退	140
五美	140
愿自	140
里冒	140
勒格	140
轻小	140
来捣	140
面八	140
得五	140
里非	140
但怎	140
贝们	140
蒂小	140
亡证	140
待什	140
马教	140
色可	140
要今	140
望让	140
出证	140
子转	140
出公	140
能讨	140
又听	140
只叫	140
实看	140
可击	140
好经	140
过某	140
常肯	140
起任	140
二晚	140
像魔	140
意别	140
切看	140
孩兒	140
點過	140
到柏	140
人烦	140
到进	140
鬼叫	140
格布	140
叫莎	140
厢情	140
定记	140
识您	140
院治	140
最強	140
不欣	140
錯人	140
人抱	140
娘来	140
多病	140
告之	140
地交	140
干哪	140
暮警	140
方上	140
哪见	140
击场	140
会煮	140
伙打	140
团会	140
行职	140
量保	140
给麦	140
腿不	140
间空	140
服好	140
儿长	140
亲告	140
行音	140
色皮	140
停到	140
算离	140
为里	140
理机	140
衛生	140
家又	140
上却	140
阿狗	140
子分	140
该准	140
点比	140
话结	140
经带	140
异母	140
個該	140
续啊	140
迪比	140
最贵	140
万二	140
气时	140
直上	140
尖沙	140
货吗	140
传基	140
却变	140
自世	140
要化	140
不念	140
麼開	140
身成	140
已下	140
為力	140
马卡	140
救得	140
艾波	140
赔上	140
等看	140
一计	140
但另	140
静啊	140
您准	140
里撒	140
己关	140
洛博	140
剛從	140
情發	140
出远	140
加三	140
较适	140
色魔	140
侯赛	140
放些	140
卢森	140
家接	140
想站	140
先向	140
局会	140
一壶	140
觉前	140
上會	140
样办	140
将作	140
手开	140
得女	140
只准	140
来防	140
王说	140
并杀	140
样保	140
球会	140
很敬	140
所生	140
要获	140
划之	140
重修	140
味啊	140
去成	140
哪件	140
二场	140
一仗	140
号一	140
尔发	140
呢叭	140
案之	140
三辆	140
唱起	140
组一	140
稍後	140
成黑	140
成无	140
前再	140
更完	140
下意	140
色体	140
否一	140
夢中	140
定生	140
辦到	140
路線	140
包师	140
实会	140
看窗	140
人转	140
许打	140
子哪	140
扬声	140
心欲	140
反转	140
农作	140
臟病	140
乱成	140
投罗	140
球联	140
次通	140
且能	140
破纪	140
包屑	140
约上	140
没头	140
名演	140
过毒	140
日星	140
前当	140
老色	140
量多	140
装部	140
投出	140
军覆	140
东走	140
定从	140
猪小	140
國防	140
铁郎	140
尾箱	140
魂之	140
薇儿	140
芬娜	140
契夫	140
灵异	140
顧好	140
凳子	139
一时间	139
裁缝	139
写字	139
并肩	139
章鱼	139
惊叹	139
素食	139
徒步	139
撤回	139
暖气	139
淹没	139
坦率	139
可可	139
生动	139
公务	139
纱	139
前行	139
黑道	139
放射	139
正点	139
吸食	139
行者	139
芭	139
回信	139
忠心	139
鲑鱼	139
花招	139
合伙	139
马克思	139
饱受	139
闹剧	139
北京	139
费劲	139
东北	139
拷问	139
感性	139
虽说	139
考察	139
昏倒	139
国旗	139
盯住	139
鄙视	139
上当	139
强项	139
层面	139
巢	139
操场	139
际	139
光辉	139
胡言	139
谨	139
接头	139
订单	139
缘份	139
知羞	139
现死	139
改改	139
着血	139
方认	139
察过	139
新证	139
占便	139
果什	139
麼高	139
地已	139
說句	139
箱吗	139
高指	139
金来	139
入敌	139
直坚	139
道吉	139
飞一	139
些错	139
大牛	139
校董	139
该害	139
须现	139
成新	139
欢孩	139
之多	139
买张	139
后什	139
婚女	139
点收	139
去渡	139
妈快	139
回法	139
访者	139
上美	139
磨磨	139
意杀	139
接问	139
多几	139
军奋	139
病学	139
己应	139
能根	139
言吧	139
着为	139
記著	139
厭倦	139
幅畫	139
人亡	139
德马	139
須去	139
过总	139
死气	139
于新	139
點來	139
到埃	139
得說	139
办点	139
院做	139
常谈	139
狱一	139
胸针	139
生又	139
追缉	139
查科	139
声再	139
要饿	139
年又	139
祝什	139
死嗎	139
错一	139
无援	139
民服	139
迎参	139
跳脱	139
看呐	139
人秘	139
睡去	139
得与	139
起反	139
威先	139
克做	139
做比	139
会揍	139
程来	139
可谈	139
攻进	139
从以	139
负人	139
起双	139
亲做	139
会惩	139
得者	139
细一	139
场前	139
己该	139
水可	139
得蛮	139
根大	139
笑过	139
照到	139
绍下	139
白死	139
寻获	139
航局	139
上东	139
路电	139
要痛	139
上撤	139
受下	139
先试	139
来日	139
如先	139
對呀	139
次选	139
草一	139
圾车	139
暴走	139
种年	139
载难	139
只问	139
坐哪	139
上吐	139
让天	139
过觉	139
個最	139
未受	139
人頭	139
以补	139
回中	139
女呢	139
天帮	139
张啊	139
岸警	139
西利	139
看开	139
得飞	139
盖骨	139
合当	139
舱内	139
夏美	139
啊不	139
切小	139
来祝	139
走入	139
湾战	139
以依	139
少少	139
嘻哈	139
要律	139
罗莱	139
真拿	139
多關	139
再交	139
定需	139
團體	139
听天	139
叫金	139
案时	139
像鬼	139
后驾	139
德岛	139
大情	139
西只	139
何动	139
詹金	139
位要	139
由大	139
位太	139
天接	139
脑吗	139
轮盘	139
子取	139
物时	139
些星	139
带坏	139
办婚	139
兩名	139
常說	139
海平	139
密情	139
瑞卡	139
個辦	139
么魔	139
够接	139
睡时	139
么绝	139
晨醒	139
货商	139
取而	139
押贷	139
組成	139
起之	139
聞起	139
禱告	139
銷售	139
们急	139
袭来	139
垮掉	139
但接	139
脱颖	139
越過	139
片厂	139
源地	139
杜先	139
物而	139
外没	139
闭症	139
千八	139
好珍	139
儿想	139
聲明	139
人复	139
以您	139
個個	139
失自	139
大萧	139
能互	139
次投	139
发工	139
柏纳	139
可少	139
美诗	139
布蕾	139
夥计	139
哈爾	139
海砂	139
派普	139
暖化	139
馬蒂	139
铁猴	139
瑞雅	139
沃福	139
胃伪	139
鬼鬼祟祟	138
钢铁	138
痣	138
镖	138
伺候	138
赏	138
用途	138
中文	138
要点	138
诺拉	138
触犯	138
软糖	138
早起	138
医药	138
腔	138
骑兵	138
变动	138
说教	138
放火	138
风光	138
伊芙	138
疲劳	138
打官司	138
屑	138
男爵	138
吃光	138
社长	138
叛逆	138
海水	138
整齐	138
潘	138
便士	138
失手	138
失眠	138
杰森	138
命案	138
暴动	138
无私	138
未成年人	138
代言人	138
滥	138
病假	138
背心	138
远处	138
天知道	138
防线	138
高大	138
念吗	138
高气	138
样轻	138
啊什	138
奇小	138
为知	138
意开	138
样带	138
榈树	138
场死	138
多原	138
人孤	138
内最	138
紧抓	138
运货	138
盡可	138
裏來	138
己說	138
与安	138
能降	138
两公	138
要研	138
异想	138
托出	138
洗脸	138
此吗	138
多行	138
好明	138
森不	138
推掉	138
车车	138
直试	138
戴好	138
万法	138
很管	138
像歌	138
人介	138
于看	138
重做	138
姐很	138
三晚	138
挺帅	138
部没	138
聊啊	138
杀时	138
底该	138
于男	138
再低	138
死寂	138
猫吗	138
们翻	138
三姐	138
丫頭	138
单中	138
开此	138
這正	138
這該	138
们求	138
大场	138
要泡	138
觉地	138
来瓶	138
贵吗	138
处寻	138
成金	138
住呢	138
领一	138
否需	138
要骑	138
时送	138
家糊	138
南走	138
经满	138
行前	138
到野	138
小叫	138
要够	138
国没	138
音室	138
片啊	138
乐啊	138
西么	138
着其	138
来填	138
份给	138
间解	138
中更	138
更伟	138
樂趣	138
家总	138
再读	138
爸走	138
森说	138
穿蓝	138
撞毁	138
叫谁	138
分啊	138
太臭	138
只此	138
琴吗	138
意成	138
候应	138
小故	138
不招	138
們兒	138
帆风	138
典音	138
入虎	138
之源	138
过房	138
说因	138
火拼	138
小鸭	138
心小	138
鬼玩	138
哪只	138
击战	138
问呢	138
丝蒂	138
像去	138
来死	138
村音	138
一职	138
全合	138
中丧	138
肉之	138
能麻	138
像快	138
再抽	138
婚啊	138
得结	138
写点	138
调回	138
座塔	138
恩说	138
处想	138
人于	138
着摄	138
样年	138
样乱	138
要雇	138
受访	138
一眨	138
务局	138
缉令	138
局去	138
用電	138
过外	138
利保	138
会严	138
候进	138
道天	138
地外	138
没品	138
枪收	138
院时	138
击声	138
能集	138
颗炸	138
特州	138
后干	138
活体	138
睦相	138
亲从	138
步舞	138
看妳	138
會害	138
顾得	138
人计	138
西克	138
们痛	138
壞消	138
瓦纳	138
流不	138
目主	138
正没	138
练兵	138
吃烤	138
说甚	138
嘛用	138
租出	138
要意	138
楼来	138
译小	138
日起	138
前应	138
物園	138
盡情	138
不影	138
孩没	138
后终	138
护病	138
路开	138
祝活	138
过开	138
狂魔	138
下东	138
文鱼	138
起小	138
蓝湾	138
们精	138
克诺	138
些物	138
貝斯	138
會處	138
弗萊	138
部作	138
又蠢	138
经预	138
士呢	138
萨默	138
之罪	138
太古	138
本原	138
這到	138
备军	138
勒特	138
檢測	138
毛小	138
学作	138
国部	138
分上	138
加水	138
扶住	138
艾卡	138
恩叔	138
車庫	138
战赛	138
斯坎	138
里顿	138
自利	138
法布	138
太瘋	138
個完	138
师团	138
风软	138
白丝	138
老佛	138
耶侬	138
狱男	138
款待	137
菠萝	137
列出	137
轮流	137
般配	137
消沉	137
捎	137
戒烟	137
不妨	137
里昂	137
前后	137
炎	137
断绝	137
兔崽子	137
半死	137
希尔	137
兰花	137
副本	137
火爆	137
特德	137
难为情	137
年鉴	137
模范	137
主机	137
共有	137
克里斯蒂	137
构思	137
未遂	137
一心	137
尚宇	137
同性	137
损	137
罚款	137
日报	137
己什	137
本会	137
人破	137
后跑	137
人席	137
会戴	137
自得	137
枪匹	137
够重	137
回西	137
会敲	137
车快	137
生问	137
人深	137
名侦	137
运不	137
俩要	137
配到	137
调走	137
该退	137
人制	137
大狗	137
家从	137
常热	137
见为	137
事全	137
播电	137
会折	137
多越	137
辜者	137
上双	137
板吗	137
面过	137
会猜	137
斯老	137
连三	137
庭不	137
出如	137
勒维	137
敲一	137
远忘	137
破口	137
到乔	137
贱女	137
洗净	137
喜怒	137
车进	137
會太	137
喝啊	137
話可	137
們喝	137
點子	137
算明	137
着阿	137
处时	137
已去	137
为西	137
克教	137
真該	137
會搞	137
金支	137
于哪	137
以备	137
枪管	137
子周	137
答得	137
九八	137
避不	137
心交	137
些打	137
些甚	137
换身	137
到或	137
演下	137
呼小	137
屋主	137
走大	137
们观	137
典里	137
授给	137
学考	137
又算	137
瓶里	137
强一	137
真惨	137
及不	137
来十	137
所值	137
看所	137
上失	137
击波	137
瑜珈	137
會以	137
街交	137
入电	137
以讲	137
父教	137
之先	137
眼不	137
匹馬	137
病呀	137
又坏	137
发水	137
选吗	137
因人	137
斯与	137
一物	137
克羅	137
視上	137
糊不	137
部剧	137
现其	137
接孩	137
手准	137
前无	137
讯中	137
击枪	137
主与	137
从两	137
们由	137
最会	137
中打	137
边呀	137
闹闹	137
介石	137
夫怎	137
能公	137
表声	137
度以	137
利拉	137
发高	137
要聊	137
以毁	137
好牌	137
花吧	137
自始	137
乱扔	137
得粉	137
点激	137
警吧	137
演之	137
人洗	137
草机	137
處境	137
们久	137
始以	137
常骄	137
子殿	137
已达	137
找吃	137
很上	137
像普	137
全吃	137
心這	137
直入	137
密基	137
么实	137
该站	137
听您	137
上气	137
奥先	137
妈走	137
够找	137
越严	137
想操	137
级学	137
抗组	137
画好	137
斯湾	137
贝先	137
中吧	137
控着	137
为优	137
睡過	137
梦而	137
孟德	137
襯衫	137
俄比	137
荷蘭	137
像见	137
龟儿	137
賽爾	137
别错	137
診斷	137
林裡	137
阵型	137
断增	137
們經	137
轟炸	137
多自	137
璸购	137
且为	137
老妹	137
略性	137
日聚	137
开罐	137
易委	137
一毫	137
特比	137
凡诺	137
艾基	137
拉谢	137
四太	137
露拉	137
蕾特	137
鲁曼	137
位蔚	137
蟺蔚	137
候	136
商务	136
手指头	136
消逝	136
奥利弗	136
注重	136
放射性	136
门徒	136
哮喘	136
稀有	136
呻吟	136
蟹	136
内线	136
克格勃	136
要塞	136
葬	136
死胡同	136
她家	136
改装	136
淤	136
名称	136
常人	136
怀特	136
斯坦利	136
僵	136
放荡	136
心血	136
孤立	136
坟	136
果酱	136
洗衣机	136
奎	136
药店	136
飞越	136
华氏	136
栗	136
造就	136
巴掌	136
全能	136
矶	136
失事	136
回过	136
救护	136
流浪者	136
替补	136
珍娜	136
上十	136
浸	136
共产党	136
复印	136
驴子	136
罗恩	136
胆敢	136
攀	136
要启	136
挥一	136
化甘	136
伤大	136
律顾	136
没分	136
新组	136
期要	136
皮上	136
哄哄	136
方睡	136
到芝	136
子說	136
產黨	136
別吵	136
遙遠	136
张名	136
上躺	136
班吧	136
心行	136
空如	136
常勇	136
明飞	136
埋掉	136
无花	136
么勇	136
来公	136
与现	136
于火	136
己先	136
巴放	136
受困	136
们围	136
离太	136
可放	136
很壮	136
量身	136
来错	136
合着	136
亮呀	136
音听	136
能迟	136
快喝	136
着听	136
蹦出	136
耍小	136
圣女	136
天总	136
交不	136
种办	136
說八	136
程車	136
心可	136
气冲	136
声对	136
平而	136
軍團	136
又用	136
克蘭	136
透不	136
两对	136
两短	136
吵着	136
爸从	136
方长	136
开店	136
波哥	136
应为	136
欢坐	136
惜没	136
方工	136
算真	136
晒黑	136
上抹	136
姻不	136
苦一	136
发怎	136
么整	136
很暗	136
夫没	136
仅为	136
片很	136
以當	136
三口	136
能心	136
上二	136
用开	136
子根	136
先挂	136
否意	136
道刚	136
常忙	136
心时	136
辆货	136
上记	136
笨笨	136
初夜	136
趕上	136
车旁	136
再骗	136
拿车	136
万只	136
时问	136
始接	136
口口	136
下重	136
么经	136
身啊	136
学怪	136
好庆	136
泡澡	136
方叫	136
为原	136
场作	136
并与	136
曾一	136
士啊	136
终没	136
少对	136
答错	136
会么	136
总喜	136
些长	136
过舞	136
断吧	136
区发	136
之痛	136
运过	136
且最	136
情到	136
码不	136
系方	136
三局	136
定说	136
过军	136
亚不	136
能描	136
号呢	136
许永	136
尼玛	136
比王	136
些未	136
做戏	136
夜前	136
必行	136
柬埔	136
想妈	136
真贴	136
西对	136
法到	136
捐出	136
对最	136
乱碰	136
算错	136
么位	136
糟老	136
礼前	136
么三	136
许以	136
前五	136
水而	136
上城	136
些卡	136
区吗	136
大汗	136
迪夫	136
以抵	136
爸总	136
坏东	136
尔没	136
者家	136
界去	136
刻印	136
力提	136
旺角	136
空服	136
机后	136
再确	136
处流	136
掉手	136
接招	136
过快	136
清潔	136
歷過	136
督之	136
摔到	136
史沃	136
哥城	136
謹慎	136
痛痛	136
最特	136
震驚	136
百塊	136
车人	136
一词	136
失后	136
險箱	136
府已	136
家鄉	136
旧衣	136
始作	136
掉這	136
進監	136
統先	136
五世	136
帝已	136
曼切	136
请输	136
氧氣	136
屁不	136
億美	136
遠遠	136
院長	136
奎斯	136
德死	136
赤色	136
亚法	136
米苏	136
唔系	136
因爲	136
詹特	136
七仔	136
西墨	136
納杉	136
映	135
不可理喻	135
丽塔	135
百姓	135
到头来	135
不用说	135
蛋卷	135
嘎	135
科尔	135
突	135
弃权	135
胜负	135
大脚	135
橙色	135
不堪	135
撞车	135
赛跑	135
血清	135
婶婶	135
敬畏	135
开业	135
赞扬	135
遵循	135
赞赏	135
防火墙	135
口中	135
掠夺	135
巡回演出	135
盏	135
慈悲	135
推动	135
棋	135
猎手	135
相亲	135
曾对	135
况吧	135
关禁	135
一坐	135
们压	135
无痛	135
生感	135
到疼	135
婚证	135
意提	135
不站	135
年已	135
些肮	135
英美	135
編輯	135
期里	135
机将	135
城来	135
校时	135
乱开	135
府要	135
好买	135
以言	135
步呢	135
话或	135
于黑	135
好洗	135
跌到	135
从机	135
些音	135
大团	135
所述	135
对英	135
张小	135
常艰	135
种鬼	135
能弹	135
敢惹	135
信真	135
许人	135
想第	135
场官	135
阶上	135
力四	135
大些	135
又迟	135
泽里	135
給別	135
著要	135
真對	135
逐漸	135
給錢	135
計程	135
过前	135
意已	135
得疯	135
兽一	135
场闹	135
代一	135
諷刺	135
要少	135
盡全	135
敞開	135
想離	135
真谢	135
样站	135
逃啊	135
对工	135
过嘛	135
心嘛	135
段不	135
弘树	135
据来	135
没气	135
们毕	135
情越	135
别假	135
得站	135
自加	135
找哪	135
语来	135
妈今	135
次聚	135
别惊	135
们紧	135
过监	135
来擦	135
信要	135
请拨	135
始向	135
来定	135
行窃	135
来希	135
切好	135
外活	135
老傢	135
人私	135
內疚	135
這根	135
像杀	135
取时	135
运工	135
枪会	135
奖得	135
玩啦	135
此接	135
脏衣	135
人神	135
便带	135
乐而	135
俩去	135
常回	135
失吧	135
謝大	135
點像	135
没向	135
枪呀	135
男妓	135
七人	135
护下	135
期吗	135
谁买	135
多布	135
火啦	135
麼過	135
东话	135
尔市	135
险丝	135
更感	135
士去	135
像罗	135
一屁	135
得休	135
试啊	135
又太	135
且无	135
们绕	135
点劲	135
但下	135
名电	135
却总	135
竟为	135
说美	135
来行	135
些啥	135
人花	135
意没	135
时生	135
之灾	135
刚一	135
们抵	135
着谁	135
统上	135
图去	135
铐起	135
里消	135
本作	135
式宣	135
些游	135
多艺	135
时住	135
罐啤	135
次全	135
所杀	135
好面	135
钱宁	135
国北	135
地分	135
斐尔	135
名大	135
任丈	135
瑞塔	135
闭室	135
部带	135
尔普	135
条上	135
但感	135
看东	135
山人	135
万卢	135
望出	135
生如	135
过孩	135
人游	135
尔已	135
外國	135
天這	135
么戏	135
头野	135
点轻	135
此得	135
庭中	135
问不	135
解之	135
着到	135
几枪	135
酵酵	135
真机	135
逊毙	135
快转	135
多疯	135
這行	135
场酒	135
且当	135
十哩	135
名度	135
活已	135
遇袭	135
塞俄	135
德女	135
垂不	135
再强	135
误入	135
头狮	135
前别	135
硬幣	135
为吃	135
浮起	135
到码	135
自德	135
呀哎	135
苦呢	135
留多	135
人期	135
安大	135
店门	135
腰上	135
哪走	135
得新	135
依莎	135
硂娩	135
天局	135
您女	135
恩艾	135
踢踏	135
入器	135
毛啊	135
国东	135
道麼	135
苏戴	135
喬丹	135
乐西	135
鲁登	135
常德	135
星门	135
星矢	135
千頌	135
鲁国	135
多耿	135
萝卜	134
折断	134
身处	134
刊登	134
气象	134
认知	134
华尔街	134
颠	134
葡萄牙语	134
下集	134
方舟	134
丽莎	134
粗糙	134
不曾	134
如下	134
出丑	134
柳	134
拆除	134
总的来说	134
朱	134
开诚布公	134
脊椎	134
奢侈	134
跟班	134
延伸	134
行进	134
胺	134
执行官	134
殖民地	134
纳杉	134
纯属	134
左撇子	134
上映	134
通风	134
口渴	134
喘气	134
麻木	134
血缘	134
失灵	134
秋	134
化名	134
精通	134
保释金	134
词语	134
暹罗	134
去象	134
回医	134
多找	134
伙叫	134
两本	134
受其	134
竟什	134
定更	134
去迎	134
幢楼	134
重归	134
天凌	134
敗者	134
着西	134
里如	134
么装	134
来采	134
仅要	134
问些	134
去莫	134
己着	134
特可	134
日以	134
妈教	134
样相	134
能之	134
于昨	134
吹起	134
球教	134
么管	134
些印	134
些乱	134
次喝	134
不陪	134
非不	134
只待	134
两项	134
麼早	134
悲慘	134
备点	134
前让	134
要应	134
来记	134
直站	134
又笨	134
受呢	134
样教	134
光焕	134
哪行	134
己独	134
天特	134
位啊	134
辆摩	134
枪交	134
让不	134
上呀	134
所选	134
转右	134
作爱	134
来倒	134
想花	134
心狠	134
個驚	134
刻着	134
片拍	134
好正	134
学同	134
卖吗	134
敢回	134
套新	134
傻到	134
能违	134
斯神	134
能夺	134
解得	134
之计	134
登出	134
们守	134
钱之	134
扔一	134
迪一	134
高得	134
丽莲	134
艘潜	134
管乐	134
依德	134
又杀	134
队等	134
叫中	134
几招	134
份人	134
吃哦	134
车正	134
术一	134
树里	134
灭一	134
品一	134
假村	134
然自	134
经存	134
叫托	134
個奇	134
小辣	134
写剧	134
题而	134
搭火	134
诉一	134
天白	134
给外	134
欢惊	134
叫山	134
刺到	134
得强	134
能占	134
很得	134
出招	134
识下	134
爷一	134
来迎	134
好這	134
會停	134
身湿	134
部新	134
儿当	134
欢呢	134
爱可	134
十小	134
子丢	134
拿瓶	134
法修	134
走嘛	134
莉比	134
为希	134
马会	134
佛朗	134
天午	134
度周	134
地改	134
杯冰	134
纽奥	134
地鐵	134
之四	134
说安	134
帮点	134
璃上	134
個開	134
漂漂	134
用可	134
利科	134
时觉	134
位病	134
性事	134
斯看	134
像沒	134
冰茶	134
终不	134
現得	134
動員	134
得永	134
诺娃	134
样事	134
活去	134
许两	134
日吧	134
室成	134
五到	134
染物	134
奶说	134
亚国	134
查小	134
物或	134
联储	134
卡锡	134
去夜	134
想真	134
秨硂	134
贸中	134
血杀	134
蓝宝	134
上滑	134
跑多	134
個同	134
千一	134
跪着	134
陰謀	134
無禮	134
脫下	134
以恢	134
计成	134
瑞贝	134
梅特	134
部以	134
魔道	134
懷念	134
像卡	134
止过	134
起带	134
小滴	134
为灰	134
察覺	134
事道	134
太贪	134
人當	134
個部	134
基夫	134
小明	134
准圆	134
些管	134
小娘	134
卡娜	134
之翼	134
小满	134
主阿	134
柔伊	134
庄士	134
花冈	134
刀门	134
伪蟽	134
空缺	133
马西墨斯	133
泳衣	133
柄	133
流畅	133
梅毒	133
小兄弟	133
出乎意料	133
脱水	133
佩顿	133
错事	133
腾达	133
不便	133
星座	133
吸气	133
替罪羊	133
杰克逊	133
溪	133
启示	133
扣押	133
手动	133
元老	133
毒物	133
财	133
步伐	133
做人	133
手艺	133
担	133
回话	133
硬汉	133
击打	133
杰西卡	133
艾拉	133
记不清	133
平安无事	133
金字塔	133
三分	133
穿梭机	133
话语	133
日语	133
小宝宝	133
一举一动	133
投篮	133
胡话	133
挫折	133
乔治娅	133
新手	133
间谈	133
多谈	133
下正	133
只到	133
之众	133
担得	133
骗得	133
不劳	133
称其	133
湖城	133
间越	133
門打	133
否找	133
机放	133
脸吧	133
们六	133
到铁	133
去家	133
像吃	133
藏什	133
点真	133
碗里	133
德教	133
禁不	133
别试	133
来摆	133
为理	133
许知	133
挥之	133
以碰	133
灵们	133
去方	133
须快	133
点糖	133
乐人	133
场来	133
些肉	133
以吸	133
兴呢	133
至从	133
天感	133
度比	133
一瞥	133
对街	133
谈下	133
一玩	133
晚只	133
認不	133
该交	133
军总	133
最悲	133
惺惺	133
们食	133
渐消	133
用汽	133
一厢	133
来场	133
发新	133
去老	133
执事	133
守衛	133
典禮	133
察正	133
为说	133
院接	133
来捉	133
想关	133
救小	133
次吃	133
案吧	133
拆下	133
人其	133
开餐	133
碍手	133
只青	133
身呢	133
太猛	133
鞋脱	133
好萊	133
得玩	133
远啊	133
克可	133
起游	133
常满	133
葛丽	133
业不	133
到表	133
封上	133
该以	133
到骨	133
么传	133
吃嗎	133
婆呢	133
开卡	133
判无	133
永逸	133
么狠	133
带几	133
邱吉	133
不特	133
名参	133
打比	133
怎说	133
骑师	133
儿育	133
難看	133
托先	133
氣不	133
起放	133
做头	133
运地	133
克车	133
去超	133
比做	133
太方	133
闻记	133
家或	133
斯佩	133
尔里	133
苦之	133
小貓	133
預言	133
子头	133
笑么	133
居所	133
从城	133
平一	133
磨人	133
证让	133
论会	133
像失	133
法像	133
做么	133
样小	133
下见	133
塘里	133
阿雄	133
亂來	133
該沒	133
全控	133
到驾	133
像神	133
沙尼	133
理小	133
狗呢	133
么沉	133
西叫	133
刀手	133
帝祈	133
握好	133
些乐	133
情对	133
效勞	133
邪门	133
颗钻	133
发地	133
個洞	133
猎者	133
部城	133
以拉	133
人单	133
理先	133
娜玛	133
可波	133
搭船	133
人尽	133
根头	133
性方	133
性失	133
孩叫	133
以拒	133
辆小	133
果必	133
寸步	133
受啊	133
卡内	133
用化	133
塔波	133
着未	133
森伯	133
地检	133
炒掉	133
底完	133
着卡	133
心后	133
會如	133
伊西	133
候放	133
超音	133
香山	133
顿吗	133
给另	133
纳达	133
柏特	133
面臨	133
楚不	133
從事	133
谨记	133
阿鲁	133
三支	133
國佬	133
边听	133
個頭	133
隶制	133
酚臮	133
指不	133
紋身	133
努埃	133
德兹	133
傑森	133
小椿	133
布倫	133
帕夫	133
卡班	133
美嘉	133
金泳	133
梦空	133
六价	133
大号	132
大姐	132
重逢	132
野猫	132
匙	132
极为	132
脑震荡	132
遍布	132
付账	132
一路顺风	132
有线电视	132
延迟	132
救活	132
侬	132
动态	132
布鲁诺	132
痴呆	132
拥	132
研究生	132
自便	132
处处	132
堂兄	132
转悠	132
颤	132
志	132
即时	132
磁	132
闹鬼	132
威尔逊	132
敷	132
工夫	132
决策	132
杰米	132
环绕	132
施舍	132
坎	132
筹集	132
调出	132
衰竭	132
脉	132
疏忽	132
民谣	132
马厩	132
散播	132
核对	132
键盘	132
启	132
伏击	132
推开	132
萨利	132
咆哮	132
忙呀	132
些英	132
膜炎	132
去点	132
纪末	132
多端	132
府部	132
场悲	132
很慷	132
百叶	132
会丧	132
會愛	132
要記	132
年時	132
農民	132
個呢	132
息嗎	132
能掉	132
点精	132
军要	132
日里	132
们数	132
斯正	132
些讨	132
候又	132
未闻	132
当教	132
志吗	132
亲打	132
芙琳	132
经彻	132
到尊	132
约最	132
来签	132
后消	132
右吧	132
许太	132
直活	132
要欺	132
识里	132
无懈	132
施以	132
要掩	132
答吗	132
时总	132
爱妳	132
上浪	132
早睡	132
理此	132
轮上	132
去支	132
始认	132
理教	132
秀逗	132
一棒	132
们梦	132
會生	132
誕生	132
小货	132
吻新	132
想实	132
吃小	132
去二	132
儿偷	132
人赞	132
煮好	132
要散	132
得由	132
彷佛	132
手碍	132
碍脚	132
转左	132
道罗	132
经跑	132
间见	132
底说	132
种水	132
請到	132
字嗎	132
數學	132
貌美	132
点醉	132
叫特	132
以准	132
要寄	132
爱让	132
大毒	132
奈狄	132
体声	132
面攻	132
按兵	132
冬月	132
杯羹	132
存到	132
枪林	132
人卖	132
点成	132
价一	132
能专	132
克给	132
像公	132
份大	132
好哥	132
来养	132
连城	132
点耐	132
明呢	132
到社	132
九六	132
浪狗	132
酸盐	132
来硬	132
未离	132
该名	132
奈美	132
己之	132
陈代	132
谁放	132
卖光	132
理器	132
说做	132
波可	132
与过	132
拍好	132
先交	132
恩一	132
别演	132
克之	132
信过	132
很单	132
以点	132
许您	132
三项	132
未解	132
用剑	132
能抛	132
给德	132
场对	132
们借	132
大改	132
面交	132
百九	132
要吹	132
道错	132
立于	132
且大	132
以闻	132
说心	132
妇产	132
项重	132
一遭	132
住大	132
俩没	132
地吃	132
自爆	132
亮前	132
里成	132
要绝	132
经明	132
切照	132
用特	132
腿吗	132
斗过	132
邪归	132
島上	132
亞伯	132
给乔	132
空航	132
会洗	132
莱门	132
小夜	132
长回	132
又胖	132
孩真	132
帝陛	132
叫菲	132
叫吗	132
膛手	132
症患	132
回上	132
生完	132
较早	132
但為	132
不令	132
会融	132
水男	132
泥狗	132
艘战	132
太困	132
留物	132
交吗	132
后立	132
找牙	132
们耍	132
伊芳	132
能影	132
士优	132
力水	132
阿祖	132
们东	132
过用	132
結合	132
除所	132
或璶	132
穝籇	132
酒醉	132
长为	132
沿路	132
为长	132
缠上	132
将消	132
